Time [s],Packet ID,Address,Data,Read/Write,ACK/NAK
0.129741000000000,24,0xAA,0x77,Write,ACK
0.129763500000000,24,0xAA,0x88,Write,ACK
0.129786000000000,24,0xAA,0x99,Write,ACK
0.129808500000000,24,0xAA,0xAA,Write,ACK
0.129831000000000,24,0xAA,0xBB,Write,ACK
0.129853500000000,24,0xAA,0xCC,Write,ACK
0.129876000000000,24,0xAA,0xDD,Write,ACK
0.129898500000000,24,0xAA,0xEE,Write,ACK
0.129921000000000,24,0xAA,0xFF,Write,ACK
0.129943500000000,24,0xAA,0xFF,Write,ACK
0.138339000000000,25,0xAB,0x00,Read,ACK
0.138361500000000,25,0xAB,0x00,Read,ACK
0.138384000000000,25,0xAB,0x00,Read,ACK
0.138406500000000,25,0xAB,0x12,Read,NAK
0.139579500000000,26,0xAB,0xDD,Read,ACK
0.139602000000000,26,0xAB,0xA9,Read,ACK
0.139624500000000,26,0xAB,0x7C,Read,ACK
0.139647000000000,26,0xAB,0xA4,Read,ACK
0.139669500000000,26,0xAB,0x86,Read,ACK
0.139692000000000,26,0xAB,0x4C,Read,ACK
0.139714500000000,26,0xAB,0xDF,Read,ACK
0.139737000000000,26,0xAB,0xE0,Read,ACK
0.139759500000000,26,0xAB,0x6E,Read,ACK
0.139782000000000,26,0xAB,0xAF,Read,ACK
0.139804500000000,26,0xAB,0x70,Read,ACK
0.139827000000000,26,0xAB,0xA0,Read,ACK
0.139849500000000,26,0xAB,0xEC,Read,ACK
0.139872000000000,26,0xAB,0x0D,Read,ACK
0.139894500000000,26,0xAB,0x71,Read,ACK
0.139917000000000,26,0xAB,0x91,Read,ACK
0.139939500000000,26,0xAB,0x90,Read,ACK
0.139962000000000,26,0xAB,0x00,Read,NAK
0.147464500000000,27,0xAA,0x00,Write,ACK
0.147487000000000,27,0xAA,0xC3,Write,ACK
0.147509500000000,27,0xAA,0x01,Write,ACK
0.147532000000000,27,0xAA,0x00,Write,ACK
0.147554500000000,27,0xAA,0x10,Write,ACK
0.147577000000000,27,0xAA,0xDD,Write,ACK
0.147599500000000,27,0xAA,0xA9,Write,ACK
0.147622000000000,27,0xAA,0x7C,Write,ACK
0.147644500000000,27,0xAA,0xA4,Write,ACK
0.147667000000000,27,0xAA,0x86,Write,ACK
